length,path,min_leg_kzt,total_kzt
6,100000004070318100 -> 100000008603629100 -> 100000007639767100 -> 100000004400305100 -> 100000001609499100 -> 100000006866783100 -> 100000004070318100,10000.0,246093.0
6,100000008686313100 -> 100000006866783100 -> 100000001660397100 -> 100000008477350100 -> 100000007639767100 -> 100000004400305100 -> 100000008686313100,10000.0,188122.0
6,100000008686313100 -> 100000006866783100 -> 100000007639767100 -> 100000004400305100 -> 100000005910114100 -> 100000008603629100 -> 100000008686313100,10000.0,482603.0
6,100000008686313100 -> 100000006866783100 -> 100000007639767100 -> 100000004400305100 -> 100000002723538100 -> 100000008603629100 -> 100000008686313100,10000.0,256811.0
6,100000008686313100 -> 100000006866783100 -> 100000007639767100 -> 100000004400305100 -> 100000008304139100 -> 100000008603629100 -> 100000008686313100,10000.0,361912.0
6,100000008686313100 -> 100000006866783100 -> 100000007639767100 -> 100000004400305100 -> 100000008304139100 -> 100000000437046100 -> 100000008686313100,10000.0,1262202.0
6,100000008686313100 -> 100000006866783100 -> 100000007639767100 -> 100000004400305100 -> 100000005048668100 -> 100000008603629100 -> 100000008686313100,10000.0,231979.0
6,100000004070318100 -> 100000008603629100 -> 100000008686313100 -> 100000000437046100 -> 100000007639767100 -> 100000006866783100 -> 100000004070318100,10000.0,230612.0
6,100000004070318100 -> 100000008603629100 -> 100000004351795100 -> 100000000437046100 -> 100000007639767100 -> 100000006866783100 -> 100000004070318100,10000.0,690137.0
6,100000008686313100 -> 100000008477350100 -> 100000008086440100 -> 100000000437046100 -> 100000007639767100 -> 100000006866783100 -> 100000008686313100,10000.0,530082.0
6,100000004070318100 -> 100000008477350100 -> 100000007639767100 -> 100000004400305100 -> 100000008304139100 -> 100000006866783100 -> 100000004070318100,10000.0,306131.0
6,100000004070318100 -> 100000008477350100 -> 100000007639767100 -> 100000004400305100 -> 100000001609499100 -> 100000006866783100 -> 100000004070318100,10000.0,240550.0
6,100000004070318100 -> 100000004400305100 -> 100000008304139100 -> 100000008603629100 -> 100000007639767100 -> 100000006866783100 -> 100000004070318100,10000.0,323348.0
6,100000004070318100 -> 100000004400305100 -> 100000008304139100 -> 100000006866783100 -> 100000000089154100 -> 100000000437046100 -> 100000004070318100,10000.0,341901.0
6,100000004070318100 -> 100000004400305100 -> 100000008304139100 -> 100000008477350100 -> 100000007639767100 -> 100000006866783100 -> 100000004070318100,10000.0,216931.0
6,100000004070318100 -> 100000004400305100 -> 100000008304139100 -> 100000000437046100 -> 100000007639767100 -> 100000006866783100 -> 100000004070318100,10000.0,198494.0
6,100000004070318100 -> 100000004400305100 -> 100000005048668100 -> 100000008603629100 -> 100000007639767100 -> 100000006866783100 -> 100000004070318100,10000.0,193415.0
6,100000004070318100 -> 100000004400305100 -> 100000004847758100 -> 100000008603629100 -> 100000007639767100 -> 100000006866783100 -> 100000004070318100,10000.0,207314.0
6,100000004070318100 -> 100000004400305100 -> 100000008587459100 -> 100000006866783100 -> 100000000089154100 -> 100000000437046100 -> 100000004070318100,10000.0,379807.0
6,100000004070318100 -> 100000004400305100 -> 100000004390333100 -> 100000000437046100 -> 100000007639767100 -> 100000006866783100 -> 100000004070318100,10000.0,241200.0
6,100000004070318100 -> 100000004400305100 -> 100000004390333100 -> 100000008603629100 -> 100000007639767100 -> 100000006866783100 -> 100000004070318100,10000.0,197054.0
6,100000004070318100 -> 100000004400305100 -> 100000004390333100 -> 100000006866783100 -> 100000000089154100 -> 100000000437046100 -> 100000004070318100,10000.0,230607.0
6,100000004070318100 -> 100000004400305100 -> 100000004390333100 -> 100000008477350100 -> 100000007639767100 -> 100000006866783100 -> 100000004070318100,10000.0,169637.0
6,100000004070318100 -> 100000004400305100 -> 100000008686313100 -> 100000006866783100 -> 100000000089154100 -> 100000000437046100 -> 100000004070318100,10000.0,282317.0
6,100000004070318100 -> 100000004400305100 -> 100000008686313100 -> 100000008477350100 -> 100000007639767100 -> 100000006866783100 -> 100000004070318100,10000.0,219047.0
6,100000004070318100 -> 100000004400305100 -> 100000008686313100 -> 100000000437046100 -> 100000007639767100 -> 100000006866783100 -> 100000004070318100,10000.0,234010.0
6,100000004070318100 -> 100000008477350100 -> 100000007639767100 -> 100000004400305100 -> 100000005910114100 -> 100000006866783100 -> 100000004070318100,10000.0,450910.0
6,100000004070318100 -> 100000004400305100 -> 100000008686313100 -> 100000008603629100 -> 100000007639767100 -> 100000006866783100 -> 100000004070318100,10000.0,256164.0
6,100000004070318100 -> 100000004400305100 -> 100000007593823100 -> 100000008111003100 -> 100000003796063100 -> 100000006866783100 -> 100000004070318100,10000.0,214025.0
6,100000004070318100 -> 100000008477350100 -> 100000007639767100 -> 100000004400305100 -> 100000008304139100 -> 100000000437046100 -> 100000004070318100,10000.0,217406.0
6,100000004070318100 -> 100000006866783100 -> 100000008304139100 -> 100000008603629100 -> 100000007639767100 -> 100000004400305100 -> 100000004070318100,10000.0,324289.0
6,100000004070318100 -> 100000008477350100 -> 100000007639767100 -> 100000004400305100 -> 100000008587459100 -> 100000006866783100 -> 100000004070318100,10000.0,344037.0
6,100000004070318100 -> 100000004400305100 -> 100000003213473100 -> 100000006866783100 -> 100000008686313100 -> 100000000437046100 -> 100000004070318100,10000.0,431681.0
6,100000004070318100 -> 100000004400305100 -> 100000003213473100 -> 100000006866783100 -> 100000007639767100 -> 100000000437046100 -> 100000004070318100,10000.0,250318.0
6,100000004070318100 -> 100000004400305100 -> 100000003213473100 -> 100000006866783100 -> 100000004390333100 -> 100000000437046100 -> 100000004070318100,10000.0,323051.0
6,100000004070318100 -> 100000004400305100 -> 100000003213473100 -> 100000006866783100 -> 100000000089154100 -> 100000000437046100 -> 100000004070318100,10000.0,219300.0
4,100000004070318100 -> 100000004400305100 -> 100000003213473100 -> 100000006866783100 -> 100000004070318100,10000.0,152025.0
6,100000004070318100 -> 100000004400305100 -> 100000003213473100 -> 100000006866783100 -> 100000008304139100 -> 100000000437046100 -> 100000004070318100,10000.0,230867.0
6,100000004070318100 -> 100000004400305100 -> 100000005910114100 -> 100000006866783100 -> 100000000089154100 -> 100000000437046100 -> 100000004070318100,10000.0,486680.0
6,100000004070318100 -> 100000004400305100 -> 100000005910114100 -> 100000008603629100 -> 100000007639767100 -> 100000006866783100 -> 100000004070318100,10000.0,444039.0
6,100000004070318100 -> 100000004400305100 -> 100000002723538100 -> 100000008603629100 -> 100000007639767100 -> 100000006866783100 -> 100000004070318100,10000.0,218247.0
6,100000004070318100 -> 100000008477350100 -> 100000007593823100 -> 100000008111003100 -> 100000003796063100 -> 100000006866783100 -> 100000004070318100,10000.0,219225.0
6,100000004070318100 -> 100000004400305100 -> 100000001609499100 -> 100000006866783100 -> 100000000089154100 -> 100000000437046100 -> 100000004070318100,10000.0,276320.0
6,100000004070318100 -> 100000008477350100 -> 100000007639767100 -> 100000004400305100 -> 100000008686313100 -> 100000000437046100 -> 100000004070318100,10000.0,252922.0
6,100000004070318100 -> 100000008477350100 -> 100000007639767100 -> 100000004400305100 -> 100000008686313100 -> 100000006866783100 -> 100000004070318100,10000.0,246547.0
4,100000004070318100 -> 100000008477350100 -> 100000007639767100 -> 100000004400305100 -> 100000004070318100,10000.0,74305.0
6,100000004070318100 -> 100000008477350100 -> 100000007639767100 -> 100000004400305100 -> 100000004390333100 -> 100000006866783100 -> 100000004070318100,10000.0,194837.0
6,100000004070318100 -> 100000008477350100 -> 100000007639767100 -> 100000004400305100 -> 100000004390333100 -> 100000000437046100 -> 100000004070318100,10000.0,260112.0
6,100000004070318100 -> 100000008477350100 -> 100000007639767100 -> 100000004400305100 -> 100000002645993100 -> 100000008413748100 -> 100000004070318100,10000.0,129956.55
6,100000004070318100 -> 100000006866783100 -> 100000004847758100 -> 100000008603629100 -> 100000007639767100 -> 100000004400305100 -> 100000004070318100,10000.0,202497.0
6,100000004070318100 -> 100000006866783100 -> 100000008304139100 -> 100000008477350100 -> 100000007639767100 -> 100000004400305100 -> 100000004070318100,10000.0,217872.0
6,100000004070318100 -> 100000008603629100 -> 100000004351795100 -> 100000000437046100 -> 100000007639767100 -> 100000004400305100 -> 100000004070318100,10000.0,648412.0
6,100000004070318100 -> 100000006866783100 -> 100000004390333100 -> 100000008603629100 -> 100000007639767100 -> 100000004400305100 -> 100000004070318100,10000.0,247473.0
6,100000004070318100 -> 100000006866783100 -> 100000000089154100 -> 100000000437046100 -> 100000007639767100 -> 100000004400305100 -> 100000004070318100,10000.0,187868.0
4,100000004070318100 -> 100000006866783100 -> 100000000089154100 -> 100000000437046100 -> 100000004070318100,10000.0,217000.0
6,100000004070318100 -> 100000008477350100 -> 100000007639767100 -> 100000006866783100 -> 100000001660397100 -> 100000008413748100 -> 100000004070318100,10000.0,113126.55
6,100000004070318100 -> 100000008477350100 -> 100000007639767100 -> 100000006866783100 -> 100000004351795100 -> 100000000437046100 -> 100000004070318100,10000.0,749709.0
4,100000004070318100 -> 100000008477350100 -> 100000007639767100 -> 100000006866783100 -> 100000004070318100,10000.0,116030.0
6,100000004070318100 -> 100000008477350100 -> 100000007639767100 -> 100000006866783100 -> 100000008304139100 -> 100000000437046100 -> 100000004070318100,10000.0,194872.0
6,100000004070318100 -> 100000008477350100 -> 100000003968044100 -> 100000008603629100 -> 100000007639767100 -> 100000004400305100 -> 100000004070318100,10000.0,217722.0
6,100000004070318100 -> 100000008477350100 -> 100000003968044100 -> 100000008603629100 -> 100000007639767100 -> 100000006866783100 -> 100000004070318100,10000.0,259447.0
6,100000004070318100 -> 100000008477350100 -> 100000005910114100 -> 100000008603629100 -> 100000007639767100 -> 100000004400305100 -> 100000004070318100,10000.0,455313.0
6,100000004070318100 -> 100000008477350100 -> 100000005910114100 -> 100000008603629100 -> 100000007639767100 -> 100000006866783100 -> 100000004070318100,10000.0,497038.0
6,100000004070318100 -> 100000008477350100 -> 100000005910114100 -> 100000006866783100 -> 100000000089154100 -> 100000000437046100 -> 100000004070318100,10000.0,539679.0
4,100000004351795100 -> 100000000437046100 -> 100000007639767100 -> 100000006866783100 -> 100000004351795100,10000.0,646272.0
6,100000004070318100 -> 100000008477350100 -> 100000005910114100 -> 100000006866783100 -> 100000007639767100 -> 100000004400305100 -> 100000004070318100,10000.0,463697.0
6,100000004070318100 -> 100000008477350100 -> 100000008086440100 -> 100000000437046100 -> 100000007639767100 -> 100000004400305100 -> 100000004070318100,10000.0,327101.0
6,100000004070318100 -> 100000008477350100 -> 100000008086440100 -> 100000000437046100 -> 100000007639767100 -> 100000006866783100 -> 100000004070318100,10000.0,368826.0
6,100000004070318100 -> 100000008477350100 -> 100000008086440100 -> 100000008603629100 -> 100000007639767100 -> 100000004400305100 -> 100000004070318100,10000.0,345355.0
6,100000004070318100 -> 100000008477350100 -> 100000008086440100 -> 100000008603629100 -> 100000007639767100 -> 100000006866783100 -> 100000004070318100,10000.0,387080.0
6,100000004070318100 -> 100000006866783100 -> 100000004390333100 -> 100000008477350100 -> 100000007639767100 -> 100000004400305100 -> 100000004070318100,10000.0,220056.0
6,100000004070318100 -> 100000008477350100 -> 100000007639767100 -> 100000006866783100 -> 100000008686313100 -> 100000000437046100 -> 100000004070318100,10000.0,395686.0
6,100000004070318100 -> 100000006866783100 -> 100000008304139100 -> 100000000437046100 -> 100000007639767100 -> 100000004400305100 -> 100000004070318100,10000.0,199435.0
6,100000004070318100 -> 100000008477350100 -> 100000007639767100 -> 100000006866783100 -> 100000004390333100 -> 100000000437046100 -> 100000004070318100,10000.0,287056.0
6,100000004070318100 -> 100000006866783100 -> 100000002306369100 -> 100000008477350100 -> 100000007639767100 -> 100000004400305100 -> 100000004070318100,10000.0,242471.0
6,100000004070318100 -> 100000006866783100 -> 100000002306369100 -> 100000008603629100 -> 100000007639767100 -> 100000004400305100 -> 100000004070318100,10000.0,235788.0
6,100000004070318100 -> 100000006866783100 -> 100000004351795100 -> 100000000437046100 -> 100000007639767100 -> 100000004400305100 -> 100000004070318100,10000.0,754272.0
6,100000004070318100 -> 100000008477350100 -> 100000007639767100 -> 100000004400305100 -> 100000003213473100 -> 100000006866783100 -> 100000004070318100,10000.0,183530.0
6,100000004070318100 -> 100000008477350100 -> 100000007639767100 -> 100000006866783100 -> 100000000089154100 -> 100000000437046100 -> 100000004070318100,10000.0,183305.0
6,100000004070318100 -> 100000006866783100 -> 100000004351795100 -> 100000008603629100 -> 100000007639767100 -> 100000004400305100 -> 100000004070318100,10000.0,285126.0
6,100000004070318100 -> 100000006866783100 -> 100000001660397100 -> 100000008477350100 -> 100000007639767100 -> 100000004400305100 -> 100000004070318100,10000.0,165605.0
6,100000004070318100 -> 100000006866783100 -> 100000008686313100 -> 100000008477350100 -> 100000007639767100 -> 100000004400305100 -> 100000004070318100,10000.0,385286.0
6,100000004070318100 -> 100000006866783100 -> 100000008686313100 -> 100000000437046100 -> 100000007639767100 -> 100000004400305100 -> 100000004070318100,10000.0,400249.0
6,100000004070318100 -> 100000006866783100 -> 100000008686313100 -> 100000008603629100 -> 100000007639767100 -> 100000004400305100 -> 100000004070318100,10000.0,422403.0
6,100000004070318100 -> 100000006866783100 -> 100000007639767100 -> 100000004400305100 -> 100000008304139100 -> 100000000437046100 -> 100000004070318100,10000.0,284119.0
6,100000004070318100 -> 100000006866783100 -> 100000007639767100 -> 100000004400305100 -> 100000002645993100 -> 100000008413748100 -> 100000004070318100,10000.0,196669.55
6,100000004070318100 -> 100000006866783100 -> 100000007639767100 -> 100000004400305100 -> 100000004390333100 -> 100000000437046100 -> 100000004070318100,10000.0,326825.0
4,100000004070318100 -> 100000006866783100 -> 100000007639767100 -> 100000004400305100 -> 100000004070318100,10000.0,141018.0
6,100000004070318100 -> 100000006866783100 -> 100000007639767100 -> 100000004400305100 -> 100000008686313100 -> 100000000437046100 -> 100000004070318100,10000.0,319635.0
6,100000004070318100 -> 100000006866783100 -> 100000008443341100 -> 100000008477350100 -> 100000007639767100 -> 100000004400305100 -> 100000004070318100,10000.0,175805.0
