gid,knowledge_state,hop_from_seed,inbound_known,outbound_known,confidence,limitation
100000002890167100,inbound_only,1,True,True,0.85,"118,150 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000002891765100,inbound_only,3,True,True,0.85,"55,576 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000002893020100,inbound_only,3,True,True,0.85,"18,340 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000002894076100,inbound_only,1,True,True,0.85,"1,122,782 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000002896506100,truncated_at_depth,4,True,False,0.3,"At the four-hop crawl boundary: 45,000 KZT arrived from 1 payer and where it went next was never collected."
100000002901457100,fully_observed,3,True,True,0.84,"Both directions observed, but 50% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000002904919100,fully_observed,3,True,True,0.7,"Both directions observed, but 100% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000002906470100,inbound_only,3,True,True,0.85,"130,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000002908521100,inbound_only,3,True,True,0.85,"44,500 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000002911170100,inbound_only,2,True,True,0.85,"300,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000002913340100,inbound_only,3,True,True,0.85,"23,600 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000002914245100,inbound_only,3,True,True,0.85,"140,611 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000002916006100,outbound_only,0,False,True,0.6,"Seed account: money out was followed, money in was not, so its funding is outside the dataset (no payer appears at all)."
100000002921047100,fully_observed,1,True,True,0.98,Both directions observed within the crawl; a payer outside the crawled set would still not appear in this dataset.
100000002922000100,truncated_at_depth,4,True,False,0.3,"At the four-hop crawl boundary: 448,000 KZT arrived from 1 payer and where it went next was never collected."
100000002926970100,inbound_only,3,True,True,0.85,"85,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000002933386100,fully_observed,3,True,True,0.7,"Both directions observed, but 100% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000002934441100,inbound_only,1,True,True,0.85,"60,846 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000002936322100,inbound_only,3,True,True,0.85,"787,133 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000002938501100,fully_observed,1,True,True,0.915,"Both directions observed, but 12% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000002939838100,inbound_only,1,True,True,0.85,"571,233 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000002941114100,fully_observed,1,True,True,0.98,Both directions observed within the crawl; a payer outside the crawled set would still not appear in this dataset.
100000002943472100,inbound_only,3,True,True,0.85,"170,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000002945031100,inbound_only,3,True,True,0.85,"15,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000002945626100,inbound_only,3,True,True,0.85,"584,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000002947299100,inbound_only,2,True,True,0.85,"85,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000002948492100,inbound_only,3,True,True,0.85,"23,660 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000002951898100,inbound_only,3,True,True,0.85,"39,990 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000002952631100,inbound_only,1,True,True,0.85,"48,050 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000002952756100,inbound_only,3,True,True,0.85,"47,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000002954780100,inbound_only,3,True,True,0.85,"133,400 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000002956769100,inbound_only,3,True,True,0.85,"840,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000002956779100,inbound_only,3,True,True,0.85,"411,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000002956898100,inbound_only,2,True,True,0.85,"290,240 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000002957306100,inbound_only,1,True,True,0.85,"398,490 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000002957787100,fully_observed,2,True,True,0.911,"Both directions observed, but 25% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000002958139100,inbound_only,3,True,True,0.85,"209,500 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000002958286100,inbound_only,1,True,True,0.85,"257,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000002958343100,fully_observed,2,True,True,0.96,Both directions observed within the crawl; a payer outside the crawled set would still not appear in this dataset.
100000002958345100,inbound_only,3,True,True,0.85,"307,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000002963189100,fully_observed,3,True,True,0.891,"Both directions observed, but 25% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000002964966100,inbound_only,2,True,True,0.85,"200,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000002968096100,truncated_at_depth,4,True,False,0.3,"At the four-hop crawl boundary: 70,000 KZT arrived from 1 payer and where it went next was never collected."
100000002969048100,inbound_only,2,True,True,0.85,"108,470 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000002970466100,fully_observed,3,True,True,0.74,"Both directions observed, but 100% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000002971593100,truncated_at_depth,4,True,False,0.3,"At the four-hop crawl boundary: 49,050 KZT arrived from 1 payer and where it went next was never collected."
100000002973903100,inbound_only,1,True,True,0.85,"92,880 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000002974256100,inbound_only,2,True,True,0.85,"7,200 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000002975287100,inbound_only,3,True,True,0.85,"15,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000002975437100,fully_observed,3,True,True,0.88,"Both directions observed, but 30% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
100000002981489100,truncated_at_depth,4,True,False,0.3,"At the four-hop crawl boundary: 10,000 KZT arrived from 1 payer and where it went next was never collected."
100000002981527100,inbound_only,1,True,True,0.85,"168,000 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000002982252100,inbound_only,1,True,True,0.85,"20,320 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000002983426100,inbound_only,3,True,True,0.85,"88,945 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000002983879100,inbound_only,2,True,True,0.85,"200,050 KZT arrived and none was observed leaving; any payer outside the crawled set would not appear."
100000002984403100,fully_observed,3,True,True,0.7,"Both directions observed, but 100% of what is reachable downstream ends at the crawl boundary, so the onward path is unknown."
