formation_id,kind,n_members,n_seeds,min_hop_from_seed,kzt_through,kzt_retained_share,breaking_point_gid,breaking_point_method,breaking_point_effect,score,rank,hypothesis,evidence
LOOP-062,reciprocal_loop,2,0,1,368066.0,0.0693,100000000667713100,flow,25500.0,0.3707,537,"These 2 accounts return funds to each other, 368,066 KZT touching the set with 7% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=2, seeds=0, hop=1, through=368,066 KZT, retained=0.07; break 100000000667713100 by flow stops 25,500 of 25,500 KZT internal; fragility=1.00, score=0.3707"
BRG-138,bridge,6,0,1,752129.0,0.4692,100000003589877100,articulation,5.0,0.3701,538,"These 5 accounts reach the rest of their community only through 100000003589877100, whose removal would detach 5 of them from 752,129 KZT of observed flow, which is worth checking as a shared route rather than a coincidence of the crawl.","bridge: n=6, seeds=0, hop=1, through=752,129 KZT, retained=0.47; break 100000003589877100 by articulation cuts 5 of 5 members; fragility=1.00, score=0.3701"
LOOP-001,reciprocal_loop,2,0,1,342985.0,0.0924,100000000011452100,flow,31685.0,0.37,539,"These 2 accounts return funds to each other, 342,985 KZT touching the set with 9% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=2, seeds=0, hop=1, through=342,985 KZT, retained=0.09; break 100000000011452100 by flow stops 31,685 of 31,685 KZT internal; fragility=1.00, score=0.3700"
LOOP-229,reciprocal_loop,4,0,2,4230980.0,0.078,100000008346837100,flow,204009.0,0.37,540,"These 4 accounts return funds to each other, 4,230,980 KZT touching the set with 8% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=4, seeds=0, hop=2, through=4,230,980 KZT, retained=0.08; break 100000008346837100 by flow stops 204,009 of 330,025 KZT internal; fragility=0.62, score=0.3700"
LOOP-265,reciprocal_loop,2,0,1,290100.0,0.1448,100000004071070100,flow,42000.0,0.3683,541,"These 2 accounts return funds to each other, 290,100 KZT touching the set with 14% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=2, seeds=0, hop=1, through=290,100 KZT, retained=0.14; break 100000004071070100 by flow stops 42,000 of 42,000 KZT internal; fragility=1.00, score=0.3683"
BRG-053,bridge,5,0,1,872420.0,0.3979,100000005527892100,articulation,4.0,0.3668,542,"These 4 accounts reach the rest of their community only through 100000005527892100, whose removal would detach 4 of them from 872,420 KZT of observed flow, which is worth checking as a shared route rather than a coincidence of the crawl.","bridge: n=5, seeds=0, hop=1, through=872,420 KZT, retained=0.40; break 100000005527892100 by articulation cuts 4 of 4 members; fragility=1.00, score=0.3668"
BRG-144,bridge,5,0,2,577475.0,0.8268,100000007534354100,articulation,4.0,0.3668,543,"These 4 accounts reach the rest of their community only through 100000007534354100, whose removal would detach 4 of them from 577,475 KZT of observed flow, which is worth checking as a shared route rather than a coincidence of the crawl.","bridge: n=5, seeds=0, hop=2, through=577,475 KZT, retained=0.83; break 100000007534354100 by articulation cuts 4 of 4 members; fragility=1.00, score=0.3668"
LOOP-234,reciprocal_loop,2,0,1,308750.0,0.0978,100000003809101100,flow,30200.0,0.3666,544,"These 2 accounts return funds to each other, 308,750 KZT touching the set with 10% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=2, seeds=0, hop=1, through=308,750 KZT, retained=0.10; break 100000003809101100 by flow stops 30,200 of 30,200 KZT internal; fragility=1.00, score=0.3666"
BRG-093,bridge,5,0,1,698317.28,0.484,100000004527381100,articulation,4.0,0.3661,545,"These 4 accounts reach the rest of their community only through 100000004527381100, whose removal would detach 4 of them from 698,317 KZT of observed flow, which is worth checking as a shared route rather than a coincidence of the crawl.","bridge: n=5, seeds=0, hop=1, through=698,317 KZT, retained=0.48; break 100000004527381100 by articulation cuts 4 of 4 members; fragility=1.00, score=0.3661"
LOOP-150,reciprocal_loop,2,0,1,182654.0,0.3175,100000002293421100,flow,58000.0,0.366,546,"These 2 accounts return funds to each other, 182,654 KZT touching the set with 32% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=2, seeds=0, hop=1, through=182,654 KZT, retained=0.32; break 100000002293421100 by flow stops 58,000 of 58,000 KZT internal; fragility=1.00, score=0.3660"
LOOP-151,reciprocal_loop,3,0,1,182654.0,0.4051,100000004180097100,flow,69000.0,0.3653,547,"These 3 accounts return funds to each other, 182,654 KZT touching the set with 41% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=3, seeds=0, hop=1, through=182,654 KZT, retained=0.41; break 100000004180097100 by flow stops 69,000 of 74,000 KZT internal; fragility=0.93, score=0.3653"
CHN-022,chain,4,0,2,313000.0,0.5751,100000005507142100,dominator,2.0,0.3651,548,"Funds appear to move through 4 accounts in sequence starting 2 hop(s) from a known client, 313,000 KZT touching the run and 58% of it staying inside, which is consistent with a transit route and worth checking step by step.","chain: n=4, seeds=0, hop=2, through=313,000 KZT, retained=0.58; break 100000005507142100 by dominator cuts 2 of 3 members; fragility=0.67, score=0.3651"
CHN-021,chain,4,0,2,347000.0,0.5245,100000005507142100,dominator,2.0,0.3646,549,"Funds appear to move through 4 accounts in sequence starting 2 hop(s) from a known client, 347,000 KZT touching the run and 52% of it staying inside, which is consistent with a transit route and worth checking step by step.","chain: n=4, seeds=0, hop=2, through=347,000 KZT, retained=0.52; break 100000005507142100 by dominator cuts 2 of 3 members; fragility=0.67, score=0.3646"
BRG-011,bridge,7,0,1,471675.0,0.5514,100000001899164100,articulation,6.0,0.3641,550,"These 6 accounts reach the rest of their community only through 100000001899164100, whose removal would detach 6 of them from 471,675 KZT of observed flow, which is worth checking as a shared route rather than a coincidence of the crawl.","bridge: n=7, seeds=0, hop=1, through=471,675 KZT, retained=0.55; break 100000001899164100 by articulation cuts 6 of 6 members; fragility=1.00, score=0.3641"
BRG-105,bridge,5,0,1,1450000.0,0.1379,100000005473151100,articulation,4.0,0.364,551,"These 4 accounts reach the rest of their community only through 100000005473151100, whose removal would detach 4 of them from 1,450,000 KZT of observed flow, which is worth checking as a shared route rather than a coincidence of the crawl.","bridge: n=5, seeds=0, hop=1, through=1,450,000 KZT, retained=0.14; break 100000005473151100 by articulation cuts 4 of 4 members; fragility=1.00, score=0.3640"
BRG-150,bridge,4,0,3,1051900.0,0.6845,100000008722417100,articulation,3.0,0.363,552,"These 3 accounts reach the rest of their community only through 100000008722417100, whose removal would detach 3 of them from 1,051,900 KZT of observed flow, which is worth checking as a shared route rather than a coincidence of the crawl.","bridge: n=4, seeds=0, hop=3, through=1,051,900 KZT, retained=0.68; break 100000008722417100 by articulation cuts 3 of 3 members; fragility=1.00, score=0.3630"
LOOP-331,reciprocal_loop,2,0,2,559000.0,0.0483,100000005664922100,flow,27000.0,0.363,553,"These 2 accounts return funds to each other, 559,000 KZT touching the set with 5% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=2, seeds=0, hop=2, through=559,000 KZT, retained=0.05; break 100000005664922100 by flow stops 27,000 of 27,000 KZT internal; fragility=1.00, score=0.3630"
LOOP-266,reciprocal_loop,3,0,1,651315.0,0.1535,100000004076740100,flow,80000.0,0.3626,554,"These 3 accounts return funds to each other, 651,315 KZT touching the set with 15% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=3, seeds=0, hop=1, through=651,315 KZT, retained=0.15; break 100000004076740100 by flow stops 80,000 of 100,000 KZT internal; fragility=0.80, score=0.3626"
LOOP-329,reciprocal_loop,2,0,1,284800.0,0.0853,100000005546031100,flow,24300.0,0.3626,555,"These 2 accounts return funds to each other, 284,800 KZT touching the set with 9% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=2, seeds=0, hop=1, through=284,800 KZT, retained=0.09; break 100000005546031100 by flow stops 24,300 of 24,300 KZT internal; fragility=1.00, score=0.3626"
BRG-018,bridge,9,0,1,602820.0,0.3587,100000001526235100,articulation,8.0,0.362,556,"These 8 accounts reach the rest of their community only through 100000001526235100, whose removal would detach 8 of them from 602,820 KZT of observed flow, which is worth checking as a shared route rather than a coincidence of the crawl.","bridge: n=9, seeds=0, hop=1, through=602,820 KZT, retained=0.36; break 100000001526235100 by articulation cuts 8 of 8 members; fragility=1.00, score=0.3620"
LOOP-059,reciprocal_loop,2,0,2,147000.0,0.6122,100000000607941100,flow,90000.0,0.3618,557,"These 2 accounts return funds to each other, 147,000 KZT touching the set with 61% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=2, seeds=0, hop=2, through=147,000 KZT, retained=0.61; break 100000000607941100 by flow stops 90,000 of 90,000 KZT internal; fragility=1.00, score=0.3618"
BRG-154,bridge,4,0,1,439170.0,0.6584,100000003366154100,articulation,3.0,0.361,558,"These 3 accounts reach the rest of their community only through 100000003366154100, whose removal would detach 3 of them from 439,170 KZT of observed flow, which is worth checking as a shared route rather than a coincidence of the crawl.","bridge: n=4, seeds=0, hop=1, through=439,170 KZT, retained=0.66; break 100000003366154100 by articulation cuts 3 of 3 members; fragility=1.00, score=0.3610"
CHN-038,chain,4,0,1,532100.0,0.0491,100000005602999100,dominator,2.0,0.3608,559,"Funds appear to move through 4 accounts in sequence starting 1 hop(s) from a known client, 532,100 KZT touching the run and 5% of it staying inside, which is consistent with a transit route and worth checking step by step.","chain: n=4, seeds=0, hop=1, through=532,100 KZT, retained=0.05; break 100000005602999100 by dominator cuts 2 of 3 members; fragility=0.67, score=0.3608"
BRG-082,bridge,7,0,2,1842115.0,0.1547,100000008512552100,articulation,6.0,0.3601,560,"These 6 accounts reach the rest of their community only through 100000008512552100, whose removal would detach 6 of them from 1,842,115 KZT of observed flow, which is worth checking as a shared route rather than a coincidence of the crawl.","bridge: n=7, seeds=0, hop=2, through=1,842,115 KZT, retained=0.15; break 100000008512552100 by articulation cuts 6 of 6 members; fragility=1.00, score=0.3601"
LOOP-071,reciprocal_loop,2,0,2,514750.0,0.0481,100000000926766100,flow,24750.0,0.36,561,"These 2 accounts return funds to each other, 514,750 KZT touching the set with 5% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=2, seeds=0, hop=2, through=514,750 KZT, retained=0.05; break 100000000926766100 by flow stops 24,750 of 24,750 KZT internal; fragility=1.00, score=0.3600"
BRG-103,bridge,5,0,2,503700.0,0.7862,100000008254069100,articulation,4.0,0.3598,562,"These 4 accounts reach the rest of their community only through 100000008254069100, whose removal would detach 4 of them from 503,700 KZT of observed flow, which is worth checking as a shared route rather than a coincidence of the crawl.","bridge: n=5, seeds=0, hop=2, through=503,700 KZT, retained=0.79; break 100000008254069100 by articulation cuts 4 of 4 members; fragility=1.00, score=0.3598"
BRG-113,bridge,4,0,2,1470510.0,0.3604,100000008752616100,articulation,3.0,0.3593,563,"These 3 accounts reach the rest of their community only through 100000008752616100, whose removal would detach 3 of them from 1,470,510 KZT of observed flow, which is worth checking as a shared route rather than a coincidence of the crawl.","bridge: n=4, seeds=0, hop=2, through=1,470,510 KZT, retained=0.36; break 100000008752616100 by articulation cuts 3 of 3 members; fragility=1.00, score=0.3593"
BRG-157,bridge,7,0,2,344200.0,0.8643,100000004386258100,articulation,6.0,0.3589,564,"These 6 accounts reach the rest of their community only through 100000004386258100, whose removal would detach 6 of them from 344,200 KZT of observed flow, which is worth checking as a shared route rather than a coincidence of the crawl.","bridge: n=7, seeds=0, hop=2, through=344,200 KZT, retained=0.86; break 100000004386258100 by articulation cuts 6 of 6 members; fragility=1.00, score=0.3589"
LOOP-072,reciprocal_loop,2,0,2,121000.0,0.6612,100000000933075100,flow,80000.0,0.3588,565,"These 2 accounts return funds to each other, 121,000 KZT touching the set with 66% of it never leaving, which is worth checking against what each leg was said to be for.","reciprocal_loop: n=2, seeds=0, hop=2, through=121,000 KZT, retained=0.66; break 100000000933075100 by flow stops 80,000 of 80,000 KZT internal; fragility=1.00, score=0.3588"
BRG-017,bridge,4,0,2,1020000.0,0.5098,100000006424479100,articulation,3.0,0.3586,566,"These 3 accounts reach the rest of their community only through 100000006424479100, whose removal would detach 3 of them from 1,020,000 KZT of observed flow, which is worth checking as a shared route rather than a coincidence of the crawl.","bridge: n=4, seeds=0, hop=2, through=1,020,000 KZT, retained=0.51; break 100000006424479100 by articulation cuts 3 of 3 members; fragility=1.00, score=0.3586"
